county,cat_name,sales,bottles_sold,volume_sold,pack_size,bottle_vol
floyd,whiskie,102.0,10,6.0,10,600
floyd,whiskie,107.64,6,10.5,6,1750
floyd,whiskie,110.3,10,3.0,10,300
floyd,whiskie,110.64,24,9.0,24,375
floyd,whiskie,112.32,48,9.6,48,200
floyd,whiskie,118.98,6,10.5,6,1750
floyd,whiskie,119.4,12,12.0,12,1000
floyd,whiskie,121.56,12,9.0,12,750
floyd,whiskie,123.84,12,12.0,12,1000
floyd,whiskie,126.0,12,9.0,12,750
floyd,whiskie,130.5,6,10.5,6,1750
floyd,whiskie,134.76,6,4.5,12,750
floyd,whiskie,137.16,12,21.0,6,1750
floyd,whiskie,144.0,12,12.0,12,1000
floyd,whiskie,180.12,6,4.5,12,750
floyd,whiskie,181.32,12,9.0,12,750
floyd,whiskie,188.16,12,21.0,6,1750
floyd,whiskie,188.4,24,18.0,12,750
floyd,whiskie,188.94,6,10.5,6,1750
floyd,whiskie,195.0,1,0.75,6,750
floyd,whiskie,226.68,12,12.0,12,1000
floyd,whiskie,238.8,24,24.0,12,1000
floyd,whiskie,243.0,12,9.0,12,750
floyd,whiskie,269.88,12,9.0,12,750
floyd,whiskie,270.0,24,9.0,24,375
floyd,whiskie,280.32,12,9.0,12,750
floyd,whiskie,280.68,12,9.0,12,750
floyd,whiskie,287.94,6,10.5,6,1750
floyd,whiskie,340.08,12,12.0,12,1000
floyd,whiskie,358.2,36,36.0,12,1000
floyd,whiskie,404.88,12,9.0,12,750
floyd,whiskie,680.16,24,24.0,12,1000
floyd,whiskie,944.4,60,45.0,12,750
floyd,whiskie,1876.5,150,262.5,6,1750
franklin,brandie,32.88,4,3.0,12,750
franklin,brandie,35.5,2,3.5,6,1750
franklin,brandie,35.52,4,3.0,12,750
franklin,brandie,49.32,6,4.5,12,750
franklin,brandie,85.68,12,9.0,12,750
franklin,brandie,101.64,6,10.5,6,1750
franklin,brandie,117.6,12,12.0,12,1000
franklin,gin,25.8,4,4.0,12,1000
franklin,gin,29.22,3,2.25,12,750
franklin,gin,30.6,6,4.5,12,750
franklin,gin,65.7,6,10.5,6,1750
franklin,gin,78.72,3,2.25,12,750
franklin,gin,93.0,4,4.0,12,1000
franklin,gin,139.5,6,6.0,12,1000
franklin,liqueur,7.26,1,0.5,6,500
franklin,liqueur,7.5,1,0.5,6,500
franklin,liqueur,7.5,1,0.75,12,750
franklin,liqueur,8.0,1,0.38,24,375
franklin,liqueur,10.5,1,0.38,12,375
franklin,liqueur,11.69,1,0.75,12,750
franklin,liqueur,12.3,1,0.75,12,750
franklin,liqueur,13.5,10,1.0,48,100
franklin,liqueur,16.0,2,0.75,24,375
franklin,liqueur,19.13,1,0.75,12,750
franklin,liqueur,23.31,1,1.0,12,1000
franklin,liqueur,24.51,1,1.0,6,1000
franklin,liqueur,32.24,4,3.0,12,750
franklin,liqueur,36.16,2,1.5,12,750
franklin,liqueur,39.4,5,3.75,12,750
franklin,liqueur,45.0,1,3.0,1,3000
franklin,liqueur,45.0,3,2.25,6,750
franklin,liqueur,46.62,2,2.0,12,1000
franklin,liqueur,57.36,8,3.0,24,375
franklin,liqueur,63.0,12,9.0,12,750
franklin,liqueur,75.0,4,3.0,12,750
franklin,liqueur,77.84,4,4.0,12,1000
franklin,liqueur,85.05,5,5.0,12,1000
franklin,liqueur,90.0,2,6.0,1,3000
franklin,liqueur,93.24,4,4.0,12,1000
franklin,liqueur,102.06,6,6.0,12,1000
franklin,liqueur,108.48,6,4.5,12,750
franklin,liqueur,138.48,12,9.0,12,750
franklin,liqueur,162.0,12,9.0,12,750
franklin,liqueur,186.0,12,9.0,12,750
franklin,liqueur,233.52,12,12.0,12,1000
franklin,others,9.0,1,0.38,12,375
franklin,others,12.0,1,0.8,12,800
franklin,others,12.38,1,0.75,12,750
franklin,others,20.52,4,3.0,12,750
franklin,others,23.39,1,0.75,12,750
franklin,others,26.22,2,3.5,6,1750
franklin,others,27.0,1,1.85,6,1850
franklin,others,27.75,3,5.25,6,1750
franklin,others,35.22,1,0.75,12,750
franklin,others,37.14,3,2.25,12,750
franklin,others,43.56,12,12.0,12,1000
franklin,others,54.24,12,12.0,12,1000
franklin,others,57.78,6,4.5,12,750
franklin,others,68.26,2,1.5,6,750
franklin,others,70.44,2,1.5,12,750
franklin,others,70.86,2,1.5,12,750
franklin,others,148.56,12,9.0,12,750
franklin,others,157.32,12,21.0,6,1750
franklin,rum,7.44,1,0.05,12,50
franklin,rum,13.26,2,2.0,12,1000
franklin,rum,13.5,1,0.75,6,750
franklin,rum,14.88,2,0.1,12,50
franklin,rum,16.5,1,1.75,6,1750
franklin,rum,17.33,1,1.75,6,1750
franklin,rum,17.63,1,1.0,12,1000
franklin,rum,28.5,2,2.0,12,1000
franklin,rum,31.48,2,2.0,12,1000
franklin,rum,33.72,3,2.25,12,750
franklin,rum,67.5,3,5.25,6,1750
franklin,rum,70.52,4,4.0,12,1000
franklin,rum,70.56,6,10.5,6,1750
franklin,rum,79.56,12,12.0,12,1000
franklin,rum,103.98,6,10.5,6,1750
franklin,rum,104.04,12,9.0,12,750
franklin,rum,134.88,12,9.0,12,750
franklin,rum,135.0,6,10.5,6,1750
franklin,rum,141.12,12,21.0,6,1750
franklin,rum,148.44,6,10.5,6,1750
franklin,rum,148.68,12,9.0,12,750
franklin,rum,171.0,12,12.0,12,1000
franklin,rum,188.88,12,12.0,12,1000
franklin,rum,211.56,12,12.0,12,1000
franklin,rum,270.0,12,21.0,6,1750
franklin,rum,423.12,24,24.0,12,1000
franklin,schnapp,11.69,1,0.75,12,750
franklin,schnapp,12.18,2,2.0,12,1000
franklin,schnapp,16.5,1,1.0,12,1000
franklin,schnapp,18.27,3,3.0,12,1000
franklin,schnapp,23.62,2,2.0,12,1000
franklin,schnapp,33.0,2,2.0,12,1000
franklin,schnapp,58.26,6,4.5,12,750
franklin,schnapp,66.0,4,4.0,12,1000
franklin,schnapp,73.08,12,12.0,12,1000
franklin,schnapp,94.52,4,4.0,12,1000
franklin,schnapp,141.72,12,12.0,12,1000
franklin,tequila,23.19,1,1.0,6,1000
franklin,tequila,30.45,1,0.3,10,300
franklin,tequila,45.0,2,1.5,6,750
franklin,tequila,73.04,4,3.0,12,750
franklin,tequila,78.0,4,4.0,12,1000
franklin,tequila,85.04,4,4.0,12,1000
franklin,tequila,99.0,12,4.5,12,375
franklin,tequila,108.75,5,1.88,12,375
franklin,tequila,113.76,6,10.5,6,1750
franklin,tequila,123.72,3,2.25,6,750
franklin,tequila,123.75,3,2.25,12,750
franklin,vodka,10.8,1,1.75,6,1750
franklin,vodka,12.38,1,0.75,12,750
franklin,vodka,12.4,2,2.0,12,1000
franklin,vodka,12.52,2,2.0,12,1000
franklin,vodka,14.22,1,1.75,6,1750
franklin,vodka,15.18,3,2.25,12,750
franklin,vodka,17.24,1,0.75,12,750
franklin,vodka,18.24,3,3.0,12,1000
franklin,vodka,22.5,2,2.0,12,1000
franklin,vodka,24.76,2,1.5,12,750
franklin,vodka,25.73,1,1.75,6,1750
franklin,vodka,27.75,1,1.75,6,1750
franklin,vodka,29.99,1,1.75,6,1750
franklin,vodka,32.28,3,5.25,6,1750
franklin,vodka,32.98,2,3.5,6,1750
franklin,vodka,33.63,3,1.5,12,500
franklin,vodka,33.75,3,3.0,12,1000
franklin,vodka,34.48,2,1.5,12,750
franklin,vodka,37.14,3,2.25,12,750
franklin,vodka,38.02,2,2.0,12,1000
franklin,vodka,44.26,2,3.5,6,1750
franklin,vodka,44.98,2,2.0,12,1000
franklin,vodka,49.52,4,3.0,12,750
franklin,vodka,54.0,4,1.5,12,375
franklin,vodka,55.52,4,4.0,12,1000
franklin,vodka,57.84,4,3.0,12,750
franklin,vodka,58.5,6,4.5,12,750
franklin,vodka,60.12,12,9.0,12,750
franklin,vodka,60.72,12,9.0,12,750
franklin,vodka,61.62,6,10.5,6,1750
franklin,vodka,61.9,5,3.75,12,750
franklin,vodka,62.64,24,9.0,24,375
franklin,vodka,63.0,6,4.5,12,750
franklin,vodka,64.56,6,10.5,6,1750
franklin,vodka,64.8,6,10.5,6,1750
franklin,vodka,67.26,6,10.5,6,1750
franklin,vodka,67.47,3,3.0,12,1000
franklin,vodka,67.5,2,2.0,6,1000
franklin,vodka,69.6,24,9.0,24,375
franklin,vodka,72.96,12,12.0,12,1000
franklin,vodka,76.5,6,10.5,6,1750
franklin,vodka,80.64,12,9.0,12,750
franklin,vodka,89.96,4,4.0,12,1000
franklin,vodka,98.94,6,10.5,6,1750
franklin,vodka,113.34,6,10.5,6,1750
franklin,vodka,121.44,24,18.0,12,750
franklin,vodka,124.56,12,21.0,6,1750
franklin,vodka,129.6,12,21.0,6,1750
franklin,vodka,134.52,12,21.0,6,1750
franklin,vodka,135.0,12,9.0,12,750
franklin,vodka,145.92,24,24.0,12,1000
franklin,vodka,193.68,18,31.5,6,1750
franklin,vodka,202.5,6,6.0,6,1000
franklin,vodka,206.88,12,9.0,12,750
franklin,vodka,223.2,36,36.0,12,1000
franklin,vodka,269.88,12,12.0,12,1000
franklin,vodka,1710.0,60,105.0,6,1750
franklin,whiskie,7.08,1,0.2,44,200
franklin,whiskie,10.83,1,1.0,12,1000
franklin,whiskie,11.03,1,0.3,10,300
franklin,whiskie,13.2,2,1.0,12,500
franklin,whiskie,13.59,1,0.5,12,500
franklin,whiskie,13.83,3,1.12,24,375
franklin,whiskie,14.1,2,2.0,12,1000
franklin,whiskie,14.57,1,1.0,12,1000
franklin,whiskie,15.0,1,0.75,6,750
franklin,whiskie,18.44,4,1.5,24,375
franklin,whiskie,18.89,1,1.0,12,1000
franklin,whiskie,19.49,1,1.75,6,1750
franklin,whiskie,21.75,1,1.75,6,1750
franklin,whiskie,22.06,2,0.6,10,300
franklin,whiskie,25.02,2,3.5,6,1750
franklin,whiskie,26.25,1,0.75,6,750
franklin,whiskie,29.85,3,3.0,12,1000
franklin,whiskie,36.0,3,1.12,24,375
franklin,whiskie,36.84,4,4.0,12,1000
franklin,whiskie,39.84,1,0.75,6,750
franklin,whiskie,40.5,3,5.25,6,1750
franklin,whiskie,45.22,2,1.5,12,750
franklin,whiskie,47.34,3,2.25,12,750
franklin,whiskie,47.99,1,1.75,6,1750
franklin,whiskie,54.28,2,1.5,6,750
franklin,whiskie,56.68,2,2.0,12,1000
franklin,whiskie,56.94,2,2.0,12,1000
franklin,whiskie,58.28,4,4.0,12,1000
franklin,whiskie,62.98,2,3.5,6,1750
franklin,whiskie,66.12,2,2.0,12,1000
franklin,whiskie,70.08,3,2.25,12,750
franklin,whiskie,70.17,3,2.25,12,750
franklin,whiskie,75.06,6,10.5,6,1750
franklin,whiskie,75.36,24,9.0,24,375
franklin,whiskie,81.0,6,10.5,6,1750
franklin,whiskie,83.16,6,10.5,6,1750
franklin,whiskie,84.6,12,12.0,12,1000
franklin,whiskie,87.06,6,10.5,6,1750
franklin,whiskie,92.04,2,3.5,6,1750
franklin,whiskie,94.08,6,10.5,6,1750
franklin,whiskie,94.2,12,9.0,12,750
franklin,whiskie,94.44,6,10.5,6,1750
franklin,whiskie,94.47,3,5.25,6,1750
franklin,whiskie,95.64,12,12.0,12,1000
franklin,whiskie,95.98,2,3.5,6,1750
franklin,whiskie,100.62,6,10.5,6,1750
franklin,whiskie,113.36,4,4.0,12,1000
franklin,whiskie,116.94,6,10.5,6,1750
franklin,whiskie,119.4,12,12.0,12,1000
franklin,whiskie,134.96,4,3.0,12,750
franklin,whiskie,150.12,12,21.0,6,1750
franklin,whiskie,157.5,6,4.5,12,750
franklin,whiskie,162.0,12,21.0,6,1750
franklin,whiskie,188.16,12,21.0,6,1750
franklin,whiskie,188.4,24,18.0,12,750
franklin,whiskie,221.28,48,18.0,24,375
franklin,whiskie,261.0,12,21.0,6,1750
franklin,whiskie,269.88,12,9.0,12,750
franklin,whiskie,280.32,12,9.0,12,750
franklin,whiskie,280.68,12,9.0,12,750
franklin,whiskie,282.24,18,31.5,6,1750
franklin,whiskie,340.08,12,12.0,12,1000
fremont,liqueur,161.64,12,9.0,12,750
fremont,others,108.0,12,4.5,12,375
fremont,rum,162.0,6,10.5,6,1750
fremont,rum,180.0,24,9.0,24,375
fremont,vodka,64.8,24,9.0,24,375
fremont,vodka,81.6,48,9.6,48,200
fremont,vodka,121.44,24,18.0,12,750
fremont,vodka,129.6,12,21.0,6,1750
fremont,vodka,148.56,12,9.0,12,750
fremont,whiskie,94.2,12,9.0,12,750
fremont,whiskie,188.16,12,21.0,6,1750
fremont,whiskie,188.4,24,18.0,12,750
greene,distilled,30.0,1,0.75,6,750
greene,gin,23.25,1,1.0,12,1000
greene,gin,46.5,2,2.0,12,1000
greene,gin,84.96,12,9.0,12,750
greene,gin,90.0,12,9.0,12,750
greene,gin,92.7,6,10.5,6,1750
greene,gin,99.0,6,10.5,6,1750
greene,liqueur,24.75,1,1.0,12,1000
greene,liqueur,25.74,3,2.25,12,750
greene,liqueur,58.44,6,2.25,24,375
greene,liqueur,63.0,12,9.0,12,750
greene,liqueur,90.0,2,6.0,1,3000
greene,liqueur,90.0,6,4.5,6,750
greene,liqueur,90.0,12,9.0,12,750
greene,liqueur,120.6,12,9.0,12,750
greene,liqueur,135.0,12,9.0,12,750
greene,liqueur,138.0,6,10.5,6,1750
greene,liqueur,162.0,12,9.0,12,750
greene,liqueur,224.94,6,10.5,6,1750
greene,liqueur,225.0,5,15.0,1,3000
greene,liqueur,225.0,12,9.0,12,750
greene,others,55.5,6,10.5,6,1750
greene,others,62.82,6,10.5,6,1750
greene,others,78.66,6,10.5,6,1750
greene,others,90.36,6,10.5,6,1750
greene,others,162.0,12,9.0,12,750
greene,others,206.88,12,9.0,12,750
greene,others,280.68,12,9.0,12,750
greene,rum,40.5,6,2.25,24,375
greene,rum,69.06,6,10.5,6,1750
greene,rum,70.56,6,10.5,6,1750
greene,rum,72.0,12,9.0,12,750
greene,rum,81.0,6,4.5,6,750
greene,rum,86.4,12,6.0,12,500
greene,rum,89.28,12,0.6,12,50
greene,rum,99.0,6,10.5,6,1750
greene,rum,104.04,12,9.0,12,750
greene,rum,134.88,12,9.0,12,750
greene,rum,135.0,12,9.0,12,750
greene,rum,141.12,12,21.0,6,1750
greene,rum,148.44,6,10.5,6,1750
greene,rum,163.08,12,9.0,12,750
greene,rum,674.4,60,45.0,12,750
greene,rum,1039.8,60,105.0,6,1750
greene,schnapp,11.81,1,1.0,12,1000
greene,schnapp,16.26,2,2.0,12,1000
greene,schnapp,29.13,3,2.25,12,750
greene,schnapp,39.0,2,1.5,12,750
greene,schnapp,66.12,12,9.0,12,750
greene,schnapp,103.86,6,10.5,6,1750
greene,tequila,47.08,2,1.5,6,750
greene,tequila,82.5,2,1.5,12,750
greene,vodka,24.76,2,1.5,12,750
greene,vodka,30.6,18,3.6,48,200
greene,vodka,33.75,1,1.0,6,1000
greene,vodka,34.48,2,1.5,12,750
greene,vodka,47.25,3,3.0,12,1000
greene,vodka,51.72,3,2.25,12,750
greene,vodka,58.92,12,9.0,12,750
greene,vodka,60.12,12,9.0,12,750
greene,vodka,60.72,12,9.0,12,750
greene,vodka,62.28,6,10.5,6,1750
greene,vodka,64.32,12,9.0,12,750
greene,vodka,64.56,6,10.5,6,1750
greene,vodka,64.8,6,10.5,6,1750
greene,vodka,64.8,24,9.0,24,375
greene,vodka,67.47,3,3.0,12,1000
greene,vodka,84.96,6,10.5,6,1750
greene,vodka,86.76,6,4.5,12,750
greene,vodka,93.2,10,6.0,10,600
greene,vodka,98.94,6,10.5,6,1750
greene,vodka,113.34,6,10.5,6,1750
greene,vodka,117.48,6,10.5,6,1750
greene,vodka,129.6,12,21.0,6,1750
greene,vodka,148.56,12,9.0,12,750
greene,vodka,154.56,24,24.0,12,1000
greene,vodka,201.78,18,31.5,6,1750
greene,vodka,225.0,12,9.0,12,750
greene,vodka,332.88,12,9.0,12,750
greene,whiskie,12.0,1,1.0,12,1000
greene,whiskie,18.89,1,1.0,12,1000
greene,whiskie,28.34,1,1.0,12,1000
greene,whiskie,28.47,1,1.0,12,1000
greene,whiskie,40.5,2,1.5,12,750
greene,whiskie,42.0,4,3.0,12,750
greene,whiskie,42.0,8,3.0,24,375
greene,whiskie,44.98,2,1.5,12,750
greene,whiskie,45.0,2,1.5,12,750
greene,whiskie,47.25,3,2.25,12,750
greene,whiskie,60.75,3,2.25,12,750
greene,whiskie,68.58,6,10.5,6,1750
greene,whiskie,75.06,6,10.5,6,1750
greene,whiskie,83.16,6,10.5,6,1750
greene,whiskie,85.02,3,3.0,12,1000
greene,whiskie,94.08,6,10.5,6,1750
greene,whiskie,94.2,12,9.0,12,750
greene,whiskie,106.2,6,10.5,6,1750
greene,whiskie,107.64,6,10.5,6,1750
greene,whiskie,110.3,10,3.0,10,300
greene,whiskie,126.0,6,4.5,12,750
greene,whiskie,141.7,5,5.0,12,1000
greene,whiskie,157.5,6,4.5,12,750
greene,whiskie,188.88,12,9.0,12,750
greene,whiskie,188.94,6,10.5,6,1750
greene,whiskie,280.32,12,9.0,12,750
greene,whiskie,280.68,12,9.0,12,750
greene,whiskie,376.32,24,42.0,6,1750
greene,whiskie,566.64,36,27.0,12,750
grundy,brandie,49.32,6,4.5,12,750
grundy,gin,29.22,3,2.25,12,750
grundy,gin,69.75,3,3.0,12,1000
grundy,liqueur,7.26,1,0.5,6,500
grundy,liqueur,13.31,1,0.5,12,500
grundy,liqueur,14.52,2,0.1,6,50
grundy,liqueur,34.32,4,3.0,12,750
grundy,liqueur,37.5,5,1.88,12,375
grundy,liqueur,40.2,4,3.0,12,750
grundy,liqueur,40.41,3,2.25,12,750
grundy,liqueur,42.92,4,3.0,12,750
grundy,liqueur,45.0,1,3.0,1,3000
grundy,liqueur,46.62,2,2.0,12,1000
grundy,liqueur,53.88,4,3.0,12,750
grundy,liqueur,80.82,6,4.5,12,750
grundy,liqueur,90.0,2,6.0,1,3000
grundy,liqueur,102.06,6,6.0,12,1000
grundy,liqueur,161.64,12,9.0,12,750
grundy,others,27.72,4,3.0,12,750
grundy,others,34.56,6,6.0,12,1000
grundy,others,37.0,4,7.0,6,1750
grundy,others,45.0,3,5.25,6,1750
grundy,others,55.5,6,10.5,6,1750
grundy,others,66.24,4,7.0,6,1750
grundy,others,78.66,6,10.5,6,1750
grundy,others,81.0,6,4.5,12,750
grundy,rum,7.2,1,0.5,12,500
grundy,rum,13.5,2,0.75,24,375
grundy,rum,21.84,2,2.0,12,1000
grundy,rum,26.01,3,2.25,12,750
grundy,rum,27.0,4,1.5,24,375
grundy,rum,31.48,2,2.0,12,1000
grundy,rum,33.72,3,2.25,12,750
grundy,rum,41.0,4,3.0,12,750
grundy,rum,42.75,3,3.0,12,1000
grundy,rum,54.36,4,3.0,12,750
grundy,rum,67.5,6,10.5,6,1750
grundy,rum,70.56,6,10.5,6,1750
grundy,rum,103.98,6,10.5,6,1750
grundy,rum,108.0,4,7.0,6,1750
grundy,rum,134.88,12,9.0,12,750
grundy,rum,141.12,12,21.0,6,1750
grundy,rum,146.82,6,10.5,6,1750
grundy,rum,162.0,6,10.5,6,1750
grundy,rum,188.88,12,12.0,12,1000
grundy,rum,755.52,48,48.0,12,1000
grundy,schnapp,23.62,2,2.0,12,1000
grundy,schnapp,33.0,2,2.0,12,1000
grundy,schnapp,33.75,3,5.25,6,1750
grundy,schnapp,47.24,4,4.0,12,1000
grundy,schnapp,51.96,4,3.0,12,750
grundy,tequila,65.25,3,1.12,12,375
grundy,tequila,111.6,12,9.0,12,750
grundy,vodka,11.21,1,0.5,12,500
grundy,vodka,15.66,6,2.25,24,375
grundy,vodka,16.2,6,2.25,24,375
grundy,vodka,16.74,6,2.25,24,375
grundy,vodka,17.0,10,2.0,48,200
grundy,vodka,22.42,2,1.0,12,500
grundy,vodka,30.06,6,4.5,12,750
grundy,vodka,30.36,6,4.5,12,750
grundy,vodka,30.6,18,3.6,48,200
grundy,vodka,31.32,12,4.5,24,375
grundy,vodka,32.16,6,4.5,12,750
grundy,vodka,32.28,3,5.25,6,1750
grundy,vodka,32.76,6,4.5,12,750
grundy,vodka,33.63,3,5.25,6,1750
grundy,vodka,33.75,3,3.0,12,1000
grundy,vodka,37.14,3,2.25,12,750
grundy,vodka,37.2,6,6.0,12,1000
grundy,vodka,44.26,2,3.5,6,1750
grundy,vodka,45.0,4,4.0,12,1000
grundy,vodka,45.6,4,7.0,6,1750
grundy,vodka,49.52,4,3.0,12,750
grundy,vodka,51.72,3,2.25,12,750
grundy,vodka,55.52,4,4.0,12,1000
grundy,vodka,56.43,3,2.25,12,750
grundy,vodka,58.5,6,4.5,12,750
grundy,vodka,62.28,6,10.5,6,1750
grundy,vodka,64.02,6,10.5,6,1750
grundy,vodka,64.56,6,10.5,6,1750
grundy,vodka,64.8,6,10.5,6,1750
grundy,vodka,64.8,24,9.0,24,375
grundy,vodka,67.26,6,10.5,6,1750
grundy,vodka,72.3,5,3.75,12,750
grundy,vodka,74.28,6,4.5,12,750
grundy,vodka,76.5,6,10.5,6,1750
grundy,vodka,80.64,12,9.0,12,750
grundy,vodka,85.32,6,10.5,6,1750
grundy,vodka,103.44,6,4.5,12,750
grundy,vodka,117.0,6,10.5,6,1750
grundy,vodka,117.0,12,9.0,12,750
grundy,vodka,121.44,24,18.0,12,750
grundy,vodka,129.12,12,21.0,6,1750
grundy,vodka,129.6,12,21.0,6,1750
grundy,vodka,135.0,4,4.0,6,1000
grundy,vodka,166.56,12,12.0,12,1000
grundy,vodka,179.94,6,10.5,6,1750
grundy,vodka,194.4,18,31.5,6,1750
grundy,vodka,206.88,12,9.0,12,750
grundy,vodka,228.12,12,12.0,12,1000
grundy,vodka,265.56,12,21.0,6,1750
grundy,vodka,456.24,24,24.0,12,1000
grundy,whiskie,10.2,1,0.6,10,600
grundy,whiskie,11.03,1,0.3,10,300
grundy,whiskie,20.4,2,1.2,10,600
grundy,whiskie,22.06,2,0.6,10,300
grundy,whiskie,23.55,3,2.25,12,750
grundy,whiskie,24.3,3,1.5,12,500
grundy,whiskie,26.4,4,4.0,12,1000
grundy,whiskie,27.18,2,1.0,12,500
grundy,whiskie,27.66,6,2.25,24,375
grundy,whiskie,29.14,2,2.0,12,1000
grundy,whiskie,29.97,3,3.0,12,1000
grundy,whiskie,30.39,3,2.25,12,750
grundy,whiskie,30.6,3,1.8,10,600
grundy,whiskie,31.5,3,2.25,12,750
grundy,whiskie,36.0,3,1.12,24,375
grundy,whiskie,36.88,8,3.0,24,375
grundy,whiskie,39.06,6,4.5,12,750
grundy,whiskie,39.96,4,4.0,12,1000
grundy,whiskie,40.52,4,3.0,12,750
grundy,whiskie,41.25,5,1.88,24,375
grundy,whiskie,43.71,3,3.0,12,1000
grundy,whiskie,45.0,4,1.5,24,375
grundy,whiskie,47.1,6,4.5,12,750
grundy,whiskie,48.0,4,1.5,24,375
grundy,whiskie,48.0,4,4.0,12,1000
grundy,whiskie,53.82,3,5.25,6,1750
grundy,whiskie,56.68,2,2.0,12,1000
grundy,whiskie,57.0,4,7.0,6,1750
grundy,whiskie,60.78,6,4.5,12,750
grundy,whiskie,63.0,6,4.5,12,750
grundy,whiskie,66.0,8,3.0,24,375
grundy,whiskie,67.5,6,2.25,24,375
grundy,whiskie,68.58,6,10.5,6,1750
grundy,whiskie,70.17,3,2.25,12,750
grundy,whiskie,78.7,5,3.75,12,750
grundy,whiskie,80.82,6,10.5,6,1750
grundy,whiskie,81.0,6,10.5,6,1750
grundy,whiskie,83.16,6,10.5,6,1750
grundy,whiskie,85.02,3,3.0,12,1000
grundy,whiskie,85.5,6,10.5,6,1750
grundy,whiskie,93.44,4,3.0,12,750
grundy,whiskie,93.56,4,3.0,12,750
grundy,whiskie,94.08,6,10.5,6,1750
grundy,whiskie,94.2,12,9.0,12,750
grundy,whiskie,99.0,6,10.5,6,1750
grundy,whiskie,100.62,6,10.5,6,1750
grundy,whiskie,102.0,4,3.0,12,750
grundy,whiskie,106.2,6,10.5,6,1750
grundy,whiskie,107.64,6,10.5,6,1750
grundy,whiskie,116.8,5,3.75,12,750
grundy,whiskie,119.4,12,12.0,12,1000
grundy,whiskie,161.16,12,21.0,6,1750
grundy,whiskie,170.04,6,6.0,12,1000
grundy,whiskie,188.16,12,21.0,6,1750
grundy,whiskie,188.94,6,10.5,6,1750
grundy,whiskie,280.68,12,9.0,12,750
grundy,whiskie,282.24,18,31.5,6,1750
grundy,whiskie,376.32,24,42.0,6,1750
guthrie,brandie,19.98,2,1.5,12,750
guthrie,brandie,31.98,6,2.25,24,375
guthrie,brandie,116.94,6,10.5,6,1750
guthrie,gin,14.94,3,2.25,12,750
guthrie,gin,17.64,3,3.0,12,1000
guthrie,gin,60.75,3,2.25,12,750
guthrie,gin,64.02,6,10.5,6,1750
guthrie,liqueur,10.5,1,0.38,12,375
guthrie,liqueur,18.0,2,1.5,12,750
guthrie,liqueur,24.0,3,1.12,24,375
guthrie,liqueur,30.0,2,1.5,12,750
guthrie,liqueur,46.62,2,2.0,12,1000
guthrie,liqueur,48.0,6,2.25,24,375
guthrie,liqueur,58.5,2,1.5,12,750
guthrie,liqueur,62.0,4,3.0,12,750
guthrie,liqueur,62.37,3,2.25,12,750
guthrie,liqueur,64.8,48,4.8,48,100
guthrie,liqueur,90.0,2,6.0,1,3000
guthrie,liqueur,138.0,6,10.5,6,1750
guthrie,liqueur,162.0,12,9.0,12,750
guthrie,liqueur,172.08,24,9.0,24,375
guthrie,liqueur,192.0,24,9.0,24,375
guthrie,liqueur,198.36,12,9.0,12,750
guthrie,liqueur,204.12,12,12.0,12,1000
guthrie,liqueur,225.0,5,15.0,1,3000
guthrie,liqueur,323.28,24,18.0,12,750
guthrie,others,6.04,1,1.0,12,1000
guthrie,others,10.26,2,1.5,12,750
guthrie,others,35.22,1,0.75,12,750
guthrie,others,55.5,6,10.5,6,1750
guthrie,others,57.18,6,10.5,6,1750
guthrie,others,63.18,6,10.5,6,1750
guthrie,others,78.66,6,10.5,6,1750
guthrie,others,99.36,6,10.5,6,1750
guthrie,others,111.0,12,21.0,6,1750
guthrie,others,235.98,18,31.5,6,1750
guthrie,rum,7.5,1,0.38,24,375
guthrie,rum,12.39,1,0.75,12,750
guthrie,rum,24.78,2,1.5,12,750
guthrie,rum,30.75,3,2.25,12,750
guthrie,rum,41.0,4,3.0,12,750
guthrie,rum,70.56,6,10.5,6,1750
guthrie,rum,72.0,12,9.0,12,750
guthrie,rum,81.54,6,4.5,12,750
guthrie,rum,98.64,24,9.0,24,375
guthrie,rum,141.12,12,21.0,6,1750
guthrie,rum,162.0,6,10.5,6,1750
guthrie,rum,163.08,12,9.0,12,750
guthrie,rum,207.96,12,21.0,6,1750
guthrie,rum,208.08,24,18.0,12,750
guthrie,rum,211.56,12,12.0,12,1000
guthrie,rum,360.0,48,18.0,24,375
guthrie,schnapp,24.0,4,3.0,12,750
guthrie,schnapp,29.13,3,2.25,12,750
guthrie,tequila,12.0,1,1.0,12,1000
guthrie,tequila,19.92,2,2.0,12,1000
guthrie,tequila,65.25,3,1.12,12,375
guthrie,tequila,82.5,2,1.5,12,750
guthrie,tequila,87.0,4,1.5,12,375
guthrie,tequila,89.98,2,1.5,6,750
guthrie,tequila,138.12,12,12.0,12,1000
guthrie,tequila,189.0,6,10.5,6,1750
guthrie,vodka,8.37,3,1.12,24,375
guthrie,vodka,9.75,1,0.75,12,750
guthrie,vodka,11.25,1,0.75,12,750
guthrie,vodka,14.26,2,0.75,24,375
guthrie,vodka,14.91,3,2.25,12,750
guthrie,vodka,15.18,3,2.25,12,750
guthrie,vodka,19.5,2,1.5,12,750
guthrie,vodka,19.88,4,3.0,12,750
guthrie,vodka,22.06,2,1.5,12,750
guthrie,vodka,22.5,2,2.0,12,1000
